run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,95,0.04537925,0.18390483,0.02781711,0.00000803,0.04569732,0.02807537,0.00000808,0.0005,0.04384436,0,Phase3-微调,0.350000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,96,0.04557826,0.18596757,0.02860211,0.00000817,0.04483919,0.02602135,0.00000840,0.0005,0.04384436,0,Phase3-微调,0.375000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,97,0.04586456,0.18910953,0.02960917,0.00000849,0.04423182,0.02800452,0.00000860,0.0005,0.04384436,0,Phase3-微调,0.400000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,98,0.04574790,0.18920120,0.02937419,0.00000885,0.04695942,0.02992347,0.00000914,0.0005,0.04384436,0,Phase3-微调,0.425000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,99,0.04571425,0.18956039,0.02942914,0.00000925,0.04650378,0.02915665,0.00000943,0.0005,0.04384436,0,Phase3-微调,0.450000,5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,100,0.04509677,0.18381908,0.02829272,0.00000942,0.04830971,0.03195338,0.00000946,0.0005,0.04384436,0,Phase3-微调,0.475000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,101,0.04384824,0.18582218,0.02881823,0.00000961,0.04202443,0.02527949,0.00000974,0.0005,0.04202443,1,Phase3-微调,0.500000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,102,0.04357475,0.18237121,0.02819824,0.00000980,0.04315057,0.02605951,0.00000991,0.0005,0.04202443,0,Phase3-微调,0.525000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,103,0.04414320,0.18827435,0.02921519,0.00001000,0.04484979,0.03191803,0.00001011,0.0005,0.04202443,0,Phase3-微调,0.550000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,104,0.04324087,0.17901134,0.02744660,0.00001016,0.04255330,0.02662715,0.00001018,0.0005,0.04202443,0,Phase3-微调,0.575000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,105,0.04441167,0.19457861,0.03008132,0.00001018,0.04263332,0.02711507,0.00001019,0.0005,0.04202443,0,Phase3-微调,0.600000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,106,0.04338712,0.18021935,0.02771946,0.00001028,0.04508481,0.02801095,0.00001027,0.0005,0.04202443,0,Phase3-微调,0.625000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,107,0.04353752,0.18257035,0.02828091,0.00001013,0.04370341,0.02896818,0.00001004,0.0005,0.04202443,0,Phase3-微调,0.650000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,108,0.04314374,0.17910437,0.02766587,0.00001000,0.04369744,0.02823226,0.00000996,0.0005,0.04202443,0,Phase3-微调,0.675000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,109,0.04433839,0.19359676,0.03003869,0.00000985,0.04260901,0.02922079,0.00000979,0.0005,0.04202443,0,Phase3-微调,0.700000,2.5e-05
src64-64_raq2-64_distill_srcrep_curriculum_ch64-128_gpu3-20260625-182008,110,0.04385227,0.18963170,0.02929667,0.00000984,0.04290423,0.02634438,0.00000987,0.0005,0.04202443,0,Phase3-微调,0.725000,2.5e-05
