run_id,epoch,train_recon,train_vq,train_distill,train_src_repulsion,val_recon,val_distill,val_src_repulsion,src_repulsion_weight,best_val_recon,is_best,phase,channel_prob,learning_rate
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,69,0.04196573,0.11090632,0.01415765,0.00000000,0.10758491,0.03973930,0.00000000,0,0.08590791,0,Phase2-退火(80%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,70,0.04172637,0.11167672,0.01421730,0.00000000,0.11447823,0.04341598,0.00000000,0,0.08590791,0,Phase2-退火(82%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,71,0.04174495,0.11283742,0.01440845,0.00000000,0.10430557,0.03814983,0.00000000,0,0.08590791,0,Phase2-退火(83%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,72,0.04108679,0.11057429,0.01397384,0.00000000,0.10454256,0.03845642,0.00000000,0,0.08590791,0,Phase2-退火(85%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,73,0.04117369,0.11237794,0.01424895,0.00000000,0.09927469,0.03447175,0.00000000,0,0.08590791,0,Phase2-退火(87%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,74,0.04075102,0.11218892,0.01422952,0.00000000,0.10479183,0.03704413,0.00000000,0,0.08590791,0,Phase2-退火(88%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,75,0.04059533,0.11312424,0.01430895,0.00000000,0.10616106,0.03578458,0.00000000,0,0.08590791,0,Phase2-退火(90%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,76,0.04000154,0.11040203,0.01383457,0.00000000,0.11413139,0.03963867,0.00000000,0,0.08590791,0,Phase2-退火(92%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,77,0.04000829,0.11076559,0.01386293,0.00000000,0.10032954,0.03475697,0.00000000,0,0.08590791,0,Phase2-退火(93%),0.000000,5e-05
src64-64_raq2-64_distill_curriculum_ch64-128_gpu1-20260625-182007,78,0.03948914,0.10947245,0.01363144,0.00000000,0.10552877,0.03599716,0.00000000,0,0.08590791,0,Phase2-退火(95%),0.000000,5e-05
